Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
serce,10%,all,MLP,2,3,303,0.8407
serce,10%,all,XGBoost,2,1,101,0.8652
serce,10%,all,XGBoost,2,2,202,0.8584
serce,10%,all,XGBoost,2,3,303,0.8829
serce,10%,raw,RF,3,1,101,0.8498
serce,10%,raw,RF,3,2,202,0.8356
serce,10%,raw,RF,3,3,303,0.8565
serce,10%,raw,NB,3,1,101,0.4533
serce,10%,raw,NB,3,2,202,0.4555
serce,10%,raw,NB,3,3,303,0.4656
serce,10%,raw,MLP,3,1,101,0.527
serce,10%,raw,MLP,3,2,202,0.535
serce,10%,raw,MLP,3,3,303,0.5046
serce,10%,raw,XGBoost,3,1,101,0.832
serce,10%,raw,XGBoost,3,2,202,0.8064
serce,10%,raw,XGBoost,3,3,303,0.8312
serce,10%,fill,RF,3,1,101,0.8576
serce,10%,fill,RF,3,2,202,0.8419
serce,10%,fill,RF,3,3,303,0.8635
serce,10%,fill,NB,3,1,101,0.679
serce,10%,fill,NB,3,2,202,0.613
serce,10%,fill,NB,3,3,303,0.6018
serce,10%,fill,MLP,3,1,101,0.3763
serce,10%,fill,MLP,3,2,202,0.5177
serce,10%,fill,MLP,3,3,303,0.5479
serce,10%,fill,XGBoost,3,1,101,0.8422
serce,10%,fill,XGBoost,3,2,202,0.819
serce,10%,fill,XGBoost,3,3,303,0.8506
serce,10%,remove_fill,RF,3,1,101,0.8545
serce,10%,remove_fill,RF,3,2,202,0.8316
serce,10%,remove_fill,RF,3,3,303,0.8617
serce,10%,remove_fill,NB,3,1,101,0.7918
serce,10%,remove_fill,NB,3,2,202,0.7443
serce,10%,remove_fill,NB,3,3,303,0.7426
serce,10%,remove_fill,MLP,3,1,101,0.725
serce,10%,remove_fill,MLP,3,2,202,0.6913
serce,10%,remove_fill,MLP,3,3,303,0.7641
serce,10%,remove_fill,XGBoost,3,1,101,0.8238
serce,10%,remove_fill,XGBoost,3,2,202,0.813
serce,10%,remove_fill,XGBoost,3,3,303,0.8354
serce,10%,fill_norm,RF,3,1,101,0.8562
serce,10%,fill_norm,RF,3,2,202,0.8414
serce,10%,fill_norm,RF,3,3,303,0.864
serce,10%,fill_norm,NB,3,1,101,0.6788
serce,10%,fill_norm,NB,3,2,202,0.6134
serce,10%,fill_norm,NB,3,3,303,0.6018
serce,10%,fill_norm,MLP,3,1,101,0.7907
serce,10%,fill_norm,MLP,3,2,202,0.7622
serce,10%,fill_norm,MLP,3,3,303,0.7671
serce,10%,fill_norm,XGBoost,3,1,101,0.8422
serce,10%,fill_norm,XGBoost,3,2,202,0.819
serce,10%,fill_norm,XGBoost,3,3,303,0.8506
serce,10%,all,RF,3,1,101,0.8533
serce,10%,all,RF,3,2,202,0.8324
serce,10%,all,RF,3,3,303,0.8619
serce,10%,all,NB,3,1,101,0.7918
serce,10%,all,NB,3,2,202,0.7443
serce,10%,all,NB,3,3,303,0.7426
serce,10%,all,MLP,3,1,101,0.8226
serce,10%,all,MLP,3,2,202,0.8044
serce,10%,all,MLP,3,3,303,0.813
serce,10%,all,XGBoost,3,1,101,0.8238
serce,10%,all,XGBoost,3,2,202,0.813
serce,10%,all,XGBoost,3,3,303,0.8354
serce,20%,raw,RF,1,1,101,0.8062
serce,20%,raw,RF,1,2,202,0.8151
serce,20%,raw,RF,1,3,303,0.8416
serce,20%,raw,NB,1,1,101,0.5297
serce,20%,raw,NB,1,2,202,0.5353
serce,20%,raw,NB,1,3,303,0.5621
serce,20%,raw,MLP,1,1,101,0.5046
serce,20%,raw,MLP,1,2,202,0.5049
serce,20%,raw,MLP,1,3,303,0.5822
serce,20%,raw,XGBoost,1,1,101,0.8117
serce,20%,raw,XGBoost,1,2,202,0.8119
serce,20%,raw,XGBoost,1,3,303,0.8328
serce,20%,fill,RF,1,1,101,0.819
serce,20%,fill,RF,1,2,202,0.8166
serce,20%,fill,RF,1,3,303,0.8421
serce,20%,fill,NB,1,1,101,0.6669
serce,20%,fill,NB,1,2,202,0.686
serce,20%,fill,NB,1,3,303,0.6662
serce,20%,fill,MLP,1,1,101,0.49
serce,20%,fill,MLP,1,2,202,0.4927
serce,20%,fill,MLP,1,3,303,0.5263
serce,20%,fill,XGBoost,1,1,101,0.8092
serce,20%,fill,XGBoost,1,2,202,0.7989
serce,20%,fill,XGBoost,1,3,303,0.8288
serce,20%,remove_fill,RF,1,1,101,0.8337
serce,20%,remove_fill,RF,1,2,202,0.8236
serce,20%,remove_fill,RF,1,3,303,0.8355
serce,20%,remove_fill,NB,1,1,101,0.7342
serce,20%,remove_fill,NB,1,2,202,0.738
serce,20%,remove_fill,NB,1,3,303,0.7477
serce,20%,remove_fill,MLP,1,1,101,0.6235
serce,20%,remove_fill,MLP,1,2,202,0.616
serce,20%,remove_fill,MLP,1,3,303,0.6885
serce,20%,remove_fill,XGBoost,1,1,101,0.8218
serce,20%,remove_fill,XGBoost,1,2,202,0.7944
serce,20%,remove_fill,XGBoost,1,3,303,0.8172
serce,20%,fill_norm,RF,1,1,101,0.8184
serce,20%,fill_norm,RF,1,2,202,0.8163
serce,20%,fill_norm,RF,1,3,303,0.8417
serce,20%,fill_norm,NB,1,1,101,0.6671
serce,20%,fill_norm,NB,1,2,202,0.6858
serce,20%,fill_norm,NB,1,3,303,0.6662
serce,20%,fill_norm,MLP,1,1,101,0.7363
serce,20%,fill_norm,MLP,1,2,202,0.7622
serce,20%,fill_norm,MLP,1,3,303,0.7631
serce,20%,fill_norm,XGBoost,1,1,101,0.8092
serce,20%,fill_norm,XGBoost,1,2,202,0.7989
serce,20%,fill_norm,XGBoost,1,3,303,0.8288
serce,20%,all,RF,1,1,101,0.8328
serce,20%,all,RF,1,2,202,0.8246
serce,20%,all,RF,1,3,303,0.8365
serce,20%,all,NB,1,1,101,0.7342
serce,20%,all,NB,1,2,202,0.738
serce,20%,all,NB,1,3,303,0.7477
serce,20%,all,MLP,1,1,101,0.7582
serce,20%,all,MLP,1,2,202,0.7477
serce,20%,all,MLP,1,3,303,0.7453
serce,20%,all,XGBoost,1,1,101,0.8218
serce,20%,all,XGBoost,1,2,202,0.7944
serce,20%,all,XGBoost,1,3,303,0.8172
serce,20%,raw,RF,2,1,101,0.8326
serce,20%,raw,RF,2,2,202,0.8452
serce,20%,raw,RF,2,3,303,0.8328
serce,20%,raw,NB,2,1,101,0.523
serce,20%,raw,NB,2,2,202,0.5229
serce,20%,raw,NB,2,3,303,0.5143
serce,20%,raw,MLP,2,1,101,0.5359
serce,20%,raw,MLP,2,2,202,0.5285
serce,20%,raw,MLP,2,3,303,0.5125
serce,20%,raw,XGBoost,2,1,101,0.8181
serce,20%,raw,XGBoost,2,2,202,0.8276
serce,20%,raw,XGBoost,2,3,303,0.8229
serce,20%,fill,RF,2,1,101,0.8282
serce,20%,fill,RF,2,2,202,0.8449
serce,20%,fill,RF,2,3,303,0.8466
serce,20%,fill,NB,2,1,101,0.6637
serce,20%,fill,NB,2,2,202,0.6525
serce,20%,fill,NB,2,3,303,0.6315
serce,20%,fill,MLP,2,1,101,0.4233
serce,20%,fill,MLP,2,2,202,0.538
serce,20%,fill,MLP,2,3,303,0.4663
serce,20%,fill,XGBoost,2,1,101,0.8082
serce,20%,fill,XGBoost,2,2,202,0.8254
serce,20%,fill,XGBoost,2,3,303,0.8234
serce,20%,remove_fill,RF,2,1,101,0.8512
serce,20%,remove_fill,RF,2,2,202,0.846
serce,20%,remove_fill,RF,2,3,303,0.8644
serce,20%,remove_fill,NB,2,1,101,0.7661
serce,20%,remove_fill,NB,2,2,202,0.7384
serce,20%,remove_fill,NB,2,3,303,0.7503
serce,20%,remove_fill,MLP,2,1,101,0.6295
serce,20%,remove_fill,MLP,2,2,202,0.7074
serce,20%,remove_fill,MLP,2,3,303,0.6858
serce,20%,remove_fill,XGBoost,2,1,101,0.8371
serce,20%,remove_fill,XGBoost,2,2,202,0.8396
serce,20%,remove_fill,XGBoost,2,3,303,0.8398
serce,20%,fill_norm,RF,2,1,101,0.8299
serce,20%,fill_norm,RF,2,2,202,0.8425
serce,20%,fill_norm,RF,2,3,303,0.8452
serce,20%,fill_norm,NB,2,1,101,0.6643
serce,20%,fill_norm,NB,2,2,202,0.6529
serce,20%,fill_norm,NB,2,3,303,0.6319
serce,20%,fill_norm,MLP,2,1,101,0.7129
serce,20%,fill_norm,MLP,2,2,202,0.7039
serce,20%,fill_norm,MLP,2,3,303,0.7123
serce,20%,fill_norm,XGBoost,2,1,101,0.8082
serce,20%,fill_norm,XGBoost,2,2,202,0.8254
serce,20%,fill_norm,XGBoost,2,3,303,0.8234
serce,20%,all,RF,2,1,101,0.8498
serce,20%,all,RF,2,2,202,0.8456
serce,20%,all,RF,2,3,303,0.8658
serce,20%,all,NB,2,1,101,0.7661
serce,20%,all,NB,2,2,202,0.7384
serce,20%,all,NB,2,3,303,0.7503
serce,20%,all,MLP,2,1,101,0.7641
serce,20%,all,MLP,2,2,202,0.744
serce,20%,all,MLP,2,3,303,0.7435
serce,20%,all,XGBoost,2,1,101,0.8371
serce,20%,all,XGBoost,2,2,202,0.8396
serce,20%,all,XGBoost,2,3,303,0.8398
serce,20%,raw,RF,3,1,101,0.8376
serce,20%,raw,RF,3,2,202,0.8659
serce,20%,raw,RF,3,3,303,0.8551
serce,20%,raw,NB,3,1,101,0.4819
serce,20%,raw,NB,3,2,202,0.5449
serce,20%,raw,NB,3,3,303,0.4806
serce,20%,raw,MLP,3,1,101,0.4649
serce,20%,raw,MLP,3,2,202,0.5553
serce,20%,raw,MLP,3,3,303,0.5194
serce,20%,raw,XGBoost,3,1,101,0.8324
serce,20%,raw,XGBoost,3,2,202,0.8447
serce,20%,raw,XGBoost,3,3,303,0.8606
serce,20%,fill,RF,3,1,101,0.8437
serce,20%,fill,RF,3,2,202,0.8621
serce,20%,fill,RF,3,3,303,0.8674
serce,20%,fill,NB,3,1,101,0.6584
serce,20%,fill,NB,3,2,202,0.6792
serce,20%,fill,NB,3,3,303,0.6834
serce,20%,fill,MLP,3,1,101,0.422
serce,20%,fill,MLP,3,2,202,0.4938
serce,20%,fill,MLP,3,3,303,0.4343
serce,20%,fill,XGBoost,3,1,101,0.8437
serce,20%,fill,XGBoost,3,2,202,0.8598
serce,20%,fill,XGBoost,3,3,303,0.8722
serce,20%,remove_fill,RF,3,1,101,0.8372
serce,20%,remove_fill,RF,3,2,202,0.8532
serce,20%,remove_fill,RF,3,3,303,0.852
serce,20%,remove_fill,NB,3,1,101,0.7837
serce,20%,remove_fill,NB,3,2,202,0.7463
serce,20%,remove_fill,NB,3,3,303,0.7847
serce,20%,remove_fill,MLP,3,1,101,0.7001
serce,20%,remove_fill,MLP,3,2,202,0.6332
serce,20%,remove_fill,MLP,3,3,303,0.7042
serce,20%,remove_fill,XGBoost,3,1,101,0.833
serce,20%,remove_fill,XGBoost,3,2,202,0.8565
serce,20%,remove_fill,XGBoost,3,3,303,0.8401
serce,20%,fill_norm,RF,3,1,101,0.8455
serce,20%,fill_norm,RF,3,2,202,0.8632
serce,20%,fill_norm,RF,3,3,303,0.8679
serce,20%,fill_norm,NB,3,1,101,0.6584
serce,20%,fill_norm,NB,3,2,202,0.679
serce,20%,fill_norm,NB,3,3,303,0.6832
serce,20%,fill_norm,MLP,3,1,101,0.7568
serce,20%,fill_norm,MLP,3,2,202,0.722
serce,20%,fill_norm,MLP,3,3,303,0.7227
serce,20%,fill_norm,XGBoost,3,1,101,0.8437
serce,20%,fill_norm,XGBoost,3,2,202,0.8598
serce,20%,fill_norm,XGBoost,3,3,303,0.8722
serce,20%,all,RF,3,1,101,0.8409
serce,20%,all,RF,3,2,202,0.8529
serce,20%,all,RF,3,3,303,0.8522
serce,20%,all,NB,3,1,101,0.7837
serce,20%,all,NB,3,2,202,0.7463
serce,20%,all,NB,3,3,303,0.7847
serce,20%,all,MLP,3,1,101,0.8181
serce,20%,all,MLP,3,2,202,0.8028
serce,20%,all,MLP,3,3,303,0.8155
serce,20%,all,XGBoost,3,1,101,0.833
serce,20%,all,XGBoost,3,2,202,0.8565
serce,20%,all,XGBoost,3,3,303,0.8401
serce,30%,raw,RF,1,1,101,0.7933
serce,30%,raw,RF,1,2,202,0.8017
serce,30%,raw,RF,1,3,303,0.7861
serce,30%,raw,NB,1,1,101,0.5746
serce,30%,raw,NB,1,2,202,0.5892
serce,30%,raw,NB,1,3,303,0.5922
serce,30%,raw,MLP,1,1,101,0.552
serce,30%,raw,MLP,1,2,202,0.5538
serce,30%,raw,MLP,1,3,303,0.5693
serce,30%,raw,XGBoost,1,1,101,0.776
serce,30%,raw,XGBoost,1,2,202,0.7974
serce,30%,raw,XGBoost,1,3,303,0.7724
serce,30%,fill,RF,1,1,101,0.8109
serce,30%,fill,RF,1,2,202,0.8073
serce,30%,fill,RF,1,3,303,0.7987
serce,30%,fill,NB,1,1,101,0.646
serce,30%,fill,NB,1,2,202,0.6506
serce,30%,fill,NB,1,3,303,0.6739
serce,30%,fill,MLP,1,1,101,0.5341
serce,30%,fill,MLP,1,2,202,0.4667
serce,30%,fill,MLP,1,3,303,0.5084
serce,30%,fill,XGBoost,1,1,101,0.7823
serce,30%,fill,XGBoost,1,2,202,0.7952
serce,30%,fill,XGBoost,1,3,303,0.7747
serce,30%,remove_fill,RF,1,1,101,0.8115
serce,30%,remove_fill,RF,1,2,202,0.8031
serce,30%,remove_fill,RF,1,3,303,0.7923
serce,30%,remove_fill,NB,1,1,101,0.683
serce,30%,remove_fill,NB,1,2,202,0.6484
serce,30%,remove_fill,NB,1,3,303,0.7095
serce,30%,remove_fill,MLP,1,1,101,0.6228
serce,30%,remove_fill,MLP,1,2,202,0.623
serce,30%,remove_fill,MLP,1,3,303,0.675
serce,30%,remove_fill,XGBoost,1,1,101,0.807
serce,30%,remove_fill,XGBoost,1,2,202,0.7771
serce,30%,remove_fill,XGBoost,1,3,303,0.7858
serce,30%,fill_norm,RF,1,1,101,0.8123
serce,30%,fill_norm,RF,1,2,202,0.8075
serce,30%,fill_norm,RF,1,3,303,0.7993
serce,30%,fill_norm,NB,1,1,101,0.6467
serce,30%,fill_norm,NB,1,2,202,0.6508
serce,30%,fill_norm,NB,1,3,303,0.6744
serce,30%,fill_norm,MLP,1,1,101,0.6755
serce,30%,fill_norm,MLP,1,2,202,0.6648
serce,30%,fill_norm,MLP,1,3,303,0.695
serce,30%,fill_norm,XGBoost,1,1,101,0.7823
serce,30%,fill_norm,XGBoost,1,2,202,0.7952
serce,30%,fill_norm,XGBoost,1,3,303,0.7747
serce,30%,all,RF,1,1,101,0.8096
serce,30%,all,RF,1,2,202,0.8053
serce,30%,all,RF,1,3,303,0.7923
serce,30%,all,NB,1,1,101,0.683
serce,30%,all,NB,1,2,202,0.6484
serce,30%,all,NB,1,3,303,0.7095
serce,30%,all,MLP,1,1,101,0.6997
serce,30%,all,MLP,1,2,202,0.7372
serce,30%,all,MLP,1,3,303,0.7314
serce,30%,all,XGBoost,1,1,101,0.807
serce,30%,all,XGBoost,1,2,202,0.7771
serce,30%,all,XGBoost,1,3,303,0.7858
serce,30%,raw,RF,2,1,101,0.7802
serce,30%,raw,RF,2,2,202,0.7594
serce,30%,raw,RF,2,3,303,0.7538
serce,30%,raw,NB,2,1,101,0.5051
serce,30%,raw,NB,2,2,202,0.5006
serce,30%,raw,NB,2,3,303,0.4952
serce,30%,raw,MLP,2,1,101,0.5136
serce,30%,raw,MLP,2,2,202,0.4877
serce,30%,raw,MLP,2,3,303,0.4681
serce,30%,raw,XGBoost,2,1,101,0.7769
serce,30%,raw,XGBoost,2,2,202,0.7759
serce,30%,raw,XGBoost,2,3,303,0.7566
serce,30%,fill,RF,2,1,101,0.8436
serce,30%,fill,RF,2,2,202,0.8195
serce,30%,fill,RF,2,3,303,0.8144
serce,30%,fill,NB,2,1,101,0.5665
serce,30%,fill,NB,2,2,202,0.5729
serce,30%,fill,NB,2,3,303,0.6008
serce,30%,fill,MLP,2,1,101,0.4508
serce,30%,fill,MLP,2,2,202,0.4597
serce,30%,fill,MLP,2,3,303,0.4074
serce,30%,fill,XGBoost,2,1,101,0.8156
serce,30%,fill,XGBoost,2,2,202,0.7772
serce,30%,fill,XGBoost,2,3,303,0.781
serce,30%,remove_fill,RF,2,1,101,0.827
serce,30%,remove_fill,RF,2,2,202,0.8144
serce,30%,remove_fill,RF,2,3,303,0.8087
serce,30%,remove_fill,NB,2,1,101,0.6685
serce,30%,remove_fill,NB,2,2,202,0.6942
serce,30%,remove_fill,NB,2,3,303,0.6644
serce,30%,remove_fill,MLP,2,1,101,0.5473
serce,30%,remove_fill,MLP,2,2,202,0.7008
serce,30%,remove_fill,MLP,2,3,303,0.6821
serce,30%,remove_fill,XGBoost,2,1,101,0.8129
serce,30%,remove_fill,XGBoost,2,2,202,0.7981
serce,30%,remove_fill,XGBoost,2,3,303,0.7741
serce,30%,fill_norm,RF,2,1,101,0.844
serce,30%,fill_norm,RF,2,2,202,0.8212
serce,30%,fill_norm,RF,2,3,303,0.8174
serce,30%,fill_norm,NB,2,1,101,0.5671
serce,30%,fill_norm,NB,2,2,202,0.5749
serce,30%,fill_norm,NB,2,3,303,0.6014
serce,30%,fill_norm,MLP,2,1,101,0.5909
serce,30%,fill_norm,MLP,2,2,202,0.6272
serce,30%,fill_norm,MLP,2,3,303,0.6755
serce,30%,fill_norm,XGBoost,2,1,101,0.8156
serce,30%,fill_norm,XGBoost,2,2,202,0.7772
serce,30%,fill_norm,XGBoost,2,3,303,0.781
serce,30%,all,RF,2,1,101,0.828
serce,30%,all,RF,2,2,202,0.8144
serce,30%,all,RF,2,3,303,0.8108
serce,30%,all,NB,2,1,101,0.6685
serce,30%,all,NB,2,2,202,0.6942
serce,30%,all,NB,2,3,303,0.6644
serce,30%,all,MLP,2,1,101,0.7378
serce,30%,all,MLP,2,2,202,0.7189
serce,30%,all,MLP,2,3,303,0.7279
serce,30%,all,XGBoost,2,1,101,0.8129
serce,30%,all,XGBoost,2,2,202,0.7981
serce,30%,all,XGBoost,2,3,303,0.7741
serce,30%,raw,RF,3,1,101,0.7696
serce,30%,raw,RF,3,2,202,0.7988
serce,30%,raw,RF,3,3,303,0.7938
serce,30%,raw,NB,3,1,101,0.5119
serce,30%,raw,NB,3,2,202,0.5106
serce,30%,raw,NB,3,3,303,0.4607
serce,30%,raw,MLP,3,1,101,0.4656
serce,30%,raw,MLP,3,2,202,0.5457
serce,30%,raw,MLP,3,3,303,0.4925
serce,30%,raw,XGBoost,3,1,101,0.7535
serce,30%,raw,XGBoost,3,2,202,0.782
serce,30%,raw,XGBoost,3,3,303,0.7979
serce,30%,fill,RF,3,1,101,0.8045
serce,30%,fill,RF,3,2,202,0.799
serce,30%,fill,RF,3,3,303,0.8183
serce,30%,fill,NB,3,1,101,0.6292
serce,30%,fill,NB,3,2,202,0.6582
serce,30%,fill,NB,3,3,303,0.5867
serce,30%,fill,MLP,3,1,101,0.4138
serce,30%,fill,MLP,3,2,202,0.4527
serce,30%,fill,MLP,3,3,303,0.3755
serce,30%,fill,XGBoost,3,1,101,0.7851
serce,30%,fill,XGBoost,3,2,202,0.783
serce,30%,fill,XGBoost,3,3,303,0.8073
serce,30%,remove_fill,RF,3,1,101,0.7731
serce,30%,remove_fill,RF,3,2,202,0.7811
serce,30%,remove_fill,RF,3,3,303,0.7978
serce,30%,remove_fill,NB,3,1,101,0.6983
serce,30%,remove_fill,NB,3,2,202,0.7277
serce,30%,remove_fill,NB,3,3,303,0.6954
serce,30%,remove_fill,MLP,3,1,101,0.5273
serce,30%,remove_fill,MLP,3,2,202,0.6954
serce,30%,remove_fill,MLP,3,3,303,0.6149
serce,30%,remove_fill,XGBoost,3,1,101,0.7571
serce,30%,remove_fill,XGBoost,3,2,202,0.766
serce,30%,remove_fill,XGBoost,3,3,303,0.7847
serce,30%,fill_norm,RF,3,1,101,0.8033
serce,30%,fill_norm,RF,3,2,202,0.7991
serce,30%,fill_norm,RF,3,3,303,0.8166
serce,30%,fill_norm,NB,3,1,101,0.6287
serce,30%,fill_norm,NB,3,2,202,0.6587
serce,30%,fill_norm,NB,3,3,303,0.5867
serce,30%,fill_norm,MLP,3,1,101,0.6161
serce,30%,fill_norm,MLP,3,2,202,0.6372
serce,30%,fill_norm,MLP,3,3,303,0.649
serce,30%,fill_norm,XGBoost,3,1,101,0.7851
serce,30%,fill_norm,XGBoost,3,2,202,0.783
serce,30%,fill_norm,XGBoost,3,3,303,0.8073
serce,30%,all,RF,3,1,101,0.7722
serce,30%,all,RF,3,2,202,0.7811
serce,30%,all,RF,3,3,303,0.7974
serce,30%,all,NB,3,1,101,0.6983
serce,30%,all,NB,3,2,202,0.7277
serce,30%,all,NB,3,3,303,0.6954
serce,30%,all,MLP,3,1,101,0.7056
serce,30%,all,MLP,3,2,202,0.7274
serce,30%,all,MLP,3,3,303,0.7238
serce,30%,all,XGBoost,3,1,101,0.7571
serce,30%,all,XGBoost,3,2,202,0.766
serce,30%,all,XGBoost,3,3,303,0.7847
serce,40%,raw,RF,1,1,101,0.7379
serce,40%,raw,RF,1,2,202,0.7538
serce,40%,raw,RF,1,3,303,0.7386
serce,40%,raw,NB,1,1,101,0.5257
serce,40%,raw,NB,1,2,202,0.4999
serce,40%,raw,NB,1,3,303,0.4669
serce,40%,raw,MLP,1,1,101,0.5319
serce,40%,raw,MLP,1,2,202,0.5036
serce,40%,raw,MLP,1,3,303,0.4537
serce,40%,raw,XGBoost,1,1,101,0.7563
serce,40%,raw,XGBoost,1,2,202,0.7376
serce,40%,raw,XGBoost,1,3,303,0.7355
serce,40%,fill,RF,1,1,101,0.7774
serce,40%,fill,RF,1,2,202,0.78
serce,40%,fill,RF,1,3,303,0.7702
serce,40%,fill,NB,1,1,101,0.621
serce,40%,fill,NB,1,2,202,0.632
serce,40%,fill,NB,1,3,303,0.6262
serce,40%,fill,MLP,1,1,101,0.4898
serce,40%,fill,MLP,1,2,202,0.5462
serce,40%,fill,MLP,1,3,303,0.4644
serce,40%,fill,XGBoost,1,1,101,0.767
serce,40%,fill,XGBoost,1,2,202,0.7617
serce,40%,fill,XGBoost,1,3,303,0.7651
serce,40%,remove_fill,RF,1,1,101,0.7491
serce,40%,remove_fill,RF,1,2,202,0.7404
serce,40%,remove_fill,RF,1,3,303,0.7489
serce,40%,remove_fill,NB,1,1,101,0.5969
serce,40%,remove_fill,NB,1,2,202,0.5887
serce,40%,remove_fill,NB,1,3,303,0.6502
serce,40%,remove_fill,MLP,1,1,101,0.3917
serce,40%,remove_fill,MLP,1,2,202,0.543
serce,40%,remove_fill,MLP,1,3,303,0.5072
serce,40%,remove_fill,XGBoost,1,1,101,0.742
serce,40%,remove_fill,XGBoost,1,2,202,0.7215
serce,40%,remove_fill,XGBoost,1,3,303,0.7456
serce,40%,fill_norm,RF,1,1,101,0.7776
serce,40%,fill_norm,RF,1,2,202,0.7805
serce,40%,fill_norm,RF,1,3,303,0.7703
serce,40%,fill_norm,NB,1,1,101,0.6212
serce,40%,fill_norm,NB,1,2,202,0.6325
serce,40%,fill_norm,NB,1,3,303,0.6258
serce,40%,fill_norm,MLP,1,1,101,0.6059
serce,40%,fill_norm,MLP,1,2,202,0.6243
serce,40%,fill_norm,MLP,1,3,303,0.6561
serce,40%,fill_norm,XGBoost,1,1,101,0.767
serce,40%,fill_norm,XGBoost,1,2,202,0.7617
serce,40%,fill_norm,XGBoost,1,3,303,0.7651
serce,40%,all,RF,1,1,101,0.7508
serce,40%,all,RF,1,2,202,0.7379
serce,40%,all,RF,1,3,303,0.7486
serce,40%,all,NB,1,1,101,0.5969
serce,40%,all,NB,1,2,202,0.5894
serce,40%,all,NB,1,3,303,0.6502
serce,40%,all,MLP,1,1,101,0.6712
serce,40%,all,MLP,1,2,202,0.6911
serce,40%,all,MLP,1,3,303,0.7108
serce,40%,all,XGBoost,1,1,101,0.742
serce,40%,all,XGBoost,1,2,202,0.7215
serce,40%,all,XGBoost,1,3,303,0.7456
serce,40%,raw,RF,2,1,101,0.6448
serce,40%,raw,RF,2,2,202,0.6501
serce,40%,raw,RF,2,3,303,0.6588
serce,40%,raw,NB,2,1,101,0.5478
serce,40%,raw,NB,2,2,202,0.4372
serce,40%,raw,NB,2,3,303,0.5323
serce,40%,raw,MLP,2,1,101,0.4801
serce,40%,raw,MLP,2,2,202,0.4664
serce,40%,raw,MLP,2,3,303,0.4835
serce,40%,raw,XGBoost,2,1,101,0.6728
serce,40%,raw,XGBoost,2,2,202,0.6654
serce,40%,raw,XGBoost,2,3,303,0.6893
serce,40%,fill,RF,2,1,101,0.701
serce,40%,fill,RF,2,2,202,0.6864
serce,40%,fill,RF,2,3,303,0.7021
serce,40%,fill,NB,2,1,101,0.5475
serce,40%,fill,NB,2,2,202,0.5217
serce,40%,fill,NB,2,3,303,0.5385
serce,40%,fill,MLP,2,1,101,0.5013
serce,40%,fill,MLP,2,2,202,0.4497
serce,40%,fill,MLP,2,3,303,0.4199
serce,40%,fill,XGBoost,2,1,101,0.6974
serce,40%,fill,XGBoost,2,2,202,0.7006
serce,40%,fill,XGBoost,2,3,303,0.6897
serce,40%,remove_fill,RF,2,1,101,0.7167
serce,40%,remove_fill,RF,2,2,202,0.6737
serce,40%,remove_fill,RF,2,3,303,0.7121
serce,40%,remove_fill,NB,2,1,101,0.6746
serce,40%,remove_fill,NB,2,2,202,0.6499
serce,40%,remove_fill,NB,2,3,303,0.6472
serce,40%,remove_fill,MLP,2,1,101,0.5062
serce,40%,remove_fill,MLP,2,2,202,0.5879
serce,40%,remove_fill,MLP,2,3,303,0.4849
serce,40%,remove_fill,XGBoost,2,1,101,0.7063
serce,40%,remove_fill,XGBoost,2,2,202,0.6854
serce,40%,remove_fill,XGBoost,2,3,303,0.6894
serce,40%,fill_norm,RF,2,1,101,0.7004
serce,40%,fill_norm,RF,2,2,202,0.6875
serce,40%,fill_norm,RF,2,3,303,0.7006
serce,40%,fill_norm,NB,2,1,101,0.5473
serce,40%,fill_norm,NB,2,2,202,0.5225
serce,40%,fill_norm,NB,2,3,303,0.5388
serce,40%,fill_norm,MLP,2,1,101,0.5269
serce,40%,fill_norm,MLP,2,2,202,0.5252
serce,40%,fill_norm,MLP,2,3,303,0.5161
serce,40%,fill_norm,XGBoost,2,1,101,0.6974
serce,40%,fill_norm,XGBoost,2,2,202,0.7006
serce,40%,fill_norm,XGBoost,2,3,303,0.6897
serce,40%,all,RF,2,1,101,0.7151
serce,40%,all,RF,2,2,202,0.6715
serce,40%,all,RF,2,3,303,0.7119
serce,40%,all,NB,2,1,101,0.6746
serce,40%,all,NB,2,2,202,0.6503
serce,40%,all,NB,2,3,303,0.6466
serce,40%,all,MLP,2,1,101,0.6358
serce,40%,all,MLP,2,2,202,0.6435
serce,40%,all,MLP,2,3,303,0.5963
serce,40%,all,XGBoost,2,1,101,0.7063
serce,40%,all,XGBoost,2,2,202,0.6854
serce,40%,all,XGBoost,2,3,303,0.6894
serce,40%,raw,RF,3,1,101,0.6803
serce,40%,raw,RF,3,2,202,0.6502
serce,40%,raw,RF,3,3,303,0.6887
serce,40%,raw,NB,3,1,101,0.5003
serce,40%,raw,NB,3,2,202,0.4439
serce,40%,raw,NB,3,3,303,0.4934
serce,40%,raw,MLP,3,1,101,0.5284
serce,40%,raw,MLP,3,2,202,0.4534
serce,40%,raw,MLP,3,3,303,0.4769
serce,40%,raw,XGBoost,3,1,101,0.6785
serce,40%,raw,XGBoost,3,2,202,0.6654
serce,40%,raw,XGBoost,3,3,303,0.6942
serce,40%,fill,RF,3,1,101,0.7504
serce,40%,fill,RF,3,2,202,0.77
serce,40%,fill,RF,3,3,303,0.7623
serce,40%,fill,NB,3,1,101,0.5372
serce,40%,fill,NB,3,2,202,0.5171
