Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
zapalenia,20%,all,MLP,3,1,101,0.859
zapalenia,20%,all,MLP,3,2,202,0.8496
zapalenia,20%,all,MLP,3,3,303,0.8691
zapalenia,20%,all,XGBoost,3,1,101,0.9187
zapalenia,20%,all,XGBoost,3,2,202,0.9108
zapalenia,20%,all,XGBoost,3,3,303,0.9003
zapalenia,20%,fill_knn,RF,3,1,101,0.8833
zapalenia,20%,fill_knn,RF,3,2,202,0.8868
zapalenia,20%,fill_knn,RF,3,3,303,0.8839
zapalenia,20%,fill_knn,NB,3,1,101,0.6375
zapalenia,20%,fill_knn,NB,3,2,202,0.6058
zapalenia,20%,fill_knn,NB,3,3,303,0.6325
zapalenia,20%,fill_knn,MLP,3,1,101,0.5773
zapalenia,20%,fill_knn,MLP,3,2,202,0.5917
zapalenia,20%,fill_knn,MLP,3,3,303,0.5929
zapalenia,20%,fill_knn,XGBoost,3,1,101,0.8999
zapalenia,20%,fill_knn,XGBoost,3,2,202,0.902
zapalenia,20%,fill_knn,XGBoost,3,3,303,0.8998
zapalenia,20%,all_knn,RF,3,1,101,0.8869
zapalenia,20%,all_knn,RF,3,2,202,0.8849
zapalenia,20%,all_knn,RF,3,3,303,0.8836
zapalenia,20%,all_knn,NB,3,1,101,0.8551
zapalenia,20%,all_knn,NB,3,2,202,0.841
zapalenia,20%,all_knn,NB,3,3,303,0.835
zapalenia,20%,all_knn,MLP,3,1,101,0.8607
zapalenia,20%,all_knn,MLP,3,2,202,0.8346
zapalenia,20%,all_knn,MLP,3,3,303,0.857
zapalenia,20%,all_knn,XGBoost,3,1,101,0.893
zapalenia,20%,all_knn,XGBoost,3,2,202,0.8969
zapalenia,20%,all_knn,XGBoost,3,3,303,0.8969
zapalenia,30%,raw,RF,1,1,101,0.8912
zapalenia,30%,raw,RF,1,2,202,0.9088
zapalenia,30%,raw,RF,1,3,303,0.8885
zapalenia,30%,raw,NB,1,1,101,0.5871
zapalenia,30%,raw,NB,1,2,202,0.5914
zapalenia,30%,raw,NB,1,3,303,0.5846
zapalenia,30%,raw,MLP,1,1,101,0.5665
zapalenia,30%,raw,MLP,1,2,202,0.558
zapalenia,30%,raw,MLP,1,3,303,0.52
zapalenia,30%,raw,XGBoost,1,1,101,0.8871
zapalenia,30%,raw,XGBoost,1,2,202,0.9074
zapalenia,30%,raw,XGBoost,1,3,303,0.9025
zapalenia,30%,fill,RF,1,1,101,0.8965
zapalenia,30%,fill,RF,1,2,202,0.9044
zapalenia,30%,fill,RF,1,3,303,0.8856
zapalenia,30%,fill,NB,1,1,101,0.6448
zapalenia,30%,fill,NB,1,2,202,0.6619
zapalenia,30%,fill,NB,1,3,303,0.622
zapalenia,30%,fill,MLP,1,1,101,0.5615
zapalenia,30%,fill,MLP,1,2,202,0.5763
zapalenia,30%,fill,MLP,1,3,303,0.5736
zapalenia,30%,fill,XGBoost,1,1,101,0.8809
zapalenia,30%,fill,XGBoost,1,2,202,0.8896
zapalenia,30%,fill,XGBoost,1,3,303,0.8852
zapalenia,30%,remove_fill,RF,1,1,101,0.8707
zapalenia,30%,remove_fill,RF,1,2,202,0.8773
zapalenia,30%,remove_fill,RF,1,3,303,0.8753
zapalenia,30%,remove_fill,NB,1,1,101,0.7958
zapalenia,30%,remove_fill,NB,1,2,202,0.8027
zapalenia,30%,remove_fill,NB,1,3,303,0.7616
zapalenia,30%,remove_fill,MLP,1,1,101,0.5906
zapalenia,30%,remove_fill,MLP,1,2,202,0.603
zapalenia,30%,remove_fill,MLP,1,3,303,0.5665
zapalenia,30%,remove_fill,XGBoost,1,1,101,0.8566
zapalenia,30%,remove_fill,XGBoost,1,2,202,0.87
zapalenia,30%,remove_fill,XGBoost,1,3,303,0.8673
zapalenia,30%,fill_norm,RF,1,1,101,0.8962
zapalenia,30%,fill_norm,RF,1,2,202,0.904
zapalenia,30%,fill_norm,RF,1,3,303,0.8856
zapalenia,30%,fill_norm,NB,1,1,101,0.5716
zapalenia,30%,fill_norm,NB,1,2,202,0.5601
zapalenia,30%,fill_norm,NB,1,3,303,0.5725
zapalenia,30%,fill_norm,MLP,1,1,101,0.8366
zapalenia,30%,fill_norm,MLP,1,2,202,0.8402
zapalenia,30%,fill_norm,MLP,1,3,303,0.8456
zapalenia,30%,fill_norm,XGBoost,1,1,101,0.8809
zapalenia,30%,fill_norm,XGBoost,1,2,202,0.8896
zapalenia,30%,fill_norm,XGBoost,1,3,303,0.8852
zapalenia,30%,all,RF,1,1,101,0.8707
zapalenia,30%,all,RF,1,2,202,0.877
zapalenia,30%,all,RF,1,3,303,0.8756
zapalenia,30%,all,NB,1,1,101,0.8394
zapalenia,30%,all,NB,1,2,202,0.8441
zapalenia,30%,all,NB,1,3,303,0.8224
zapalenia,30%,all,MLP,1,1,101,0.8193
zapalenia,30%,all,MLP,1,2,202,0.8312
zapalenia,30%,all,MLP,1,3,303,0.8399
zapalenia,30%,all,XGBoost,1,1,101,0.8566
zapalenia,30%,all,XGBoost,1,2,202,0.87
zapalenia,30%,all,XGBoost,1,3,303,0.8673
zapalenia,30%,fill_knn,RF,1,1,101,0.8989
zapalenia,30%,fill_knn,RF,1,2,202,0.9
zapalenia,30%,fill_knn,RF,1,3,303,0.8807
zapalenia,30%,fill_knn,NB,1,1,101,0.6188
zapalenia,30%,fill_knn,NB,1,2,202,0.6361
zapalenia,30%,fill_knn,NB,1,3,303,0.6324
zapalenia,30%,fill_knn,MLP,1,1,101,0.5556
zapalenia,30%,fill_knn,MLP,1,2,202,0.5229
zapalenia,30%,fill_knn,MLP,1,3,303,0.5345
zapalenia,30%,fill_knn,XGBoost,1,1,101,0.8963
zapalenia,30%,fill_knn,XGBoost,1,2,202,0.8936
zapalenia,30%,fill_knn,XGBoost,1,3,303,0.8993
zapalenia,30%,all_knn,RF,1,1,101,0.8673
zapalenia,30%,all_knn,RF,1,2,202,0.8687
zapalenia,30%,all_knn,RF,1,3,303,0.8821
zapalenia,30%,all_knn,NB,1,1,101,0.8343
zapalenia,30%,all_knn,NB,1,2,202,0.8429
zapalenia,30%,all_knn,NB,1,3,303,0.8271
zapalenia,30%,all_knn,MLP,1,1,101,0.8061
zapalenia,30%,all_knn,MLP,1,2,202,0.8293
zapalenia,30%,all_knn,MLP,1,3,303,0.8172
zapalenia,30%,all_knn,XGBoost,1,1,101,0.8639
zapalenia,30%,all_knn,XGBoost,1,2,202,0.876
zapalenia,30%,all_knn,XGBoost,1,3,303,0.8636
zapalenia,30%,raw,RF,2,1,101,0.8623
zapalenia,30%,raw,RF,2,2,202,0.872
zapalenia,30%,raw,RF,2,3,303,0.8674
zapalenia,30%,raw,NB,2,1,101,0.6247
zapalenia,30%,raw,NB,2,2,202,0.6491
zapalenia,30%,raw,NB,2,3,303,0.6048
zapalenia,30%,raw,MLP,2,1,101,0.607
zapalenia,30%,raw,MLP,2,2,202,0.6229
zapalenia,30%,raw,MLP,2,3,303,0.6091
zapalenia,30%,raw,XGBoost,2,1,101,0.8674
zapalenia,30%,raw,XGBoost,2,2,202,0.8656
zapalenia,30%,raw,XGBoost,2,3,303,0.8831
zapalenia,30%,fill,RF,2,1,101,0.8721
zapalenia,30%,fill,RF,2,2,202,0.8804
zapalenia,30%,fill,RF,2,3,303,0.8745
zapalenia,30%,fill,NB,2,1,101,0.6814
zapalenia,30%,fill,NB,2,2,202,0.6884
zapalenia,30%,fill,NB,2,3,303,0.6683
zapalenia,30%,fill,MLP,2,1,101,0.6287
zapalenia,30%,fill,MLP,2,2,202,0.6211
zapalenia,30%,fill,MLP,2,3,303,0.6101
zapalenia,30%,fill,XGBoost,2,1,101,0.8792
zapalenia,30%,fill,XGBoost,2,2,202,0.8733
zapalenia,30%,fill,XGBoost,2,3,303,0.8664
zapalenia,30%,remove_fill,RF,2,1,101,0.8401
zapalenia,30%,remove_fill,RF,2,2,202,0.8559
zapalenia,30%,remove_fill,RF,2,3,303,0.8508
zapalenia,30%,remove_fill,NB,2,1,101,0.7868
zapalenia,30%,remove_fill,NB,2,2,202,0.7588
zapalenia,30%,remove_fill,NB,2,3,303,0.7724
zapalenia,30%,remove_fill,MLP,2,1,101,0.5548
zapalenia,30%,remove_fill,MLP,2,2,202,0.551
zapalenia,30%,remove_fill,MLP,2,3,303,0.494
zapalenia,30%,remove_fill,XGBoost,2,1,101,0.8534
zapalenia,30%,remove_fill,XGBoost,2,2,202,0.8708
zapalenia,30%,remove_fill,XGBoost,2,3,303,0.8553
zapalenia,30%,fill_norm,RF,2,1,101,0.872
zapalenia,30%,fill_norm,RF,2,2,202,0.88
zapalenia,30%,fill_norm,RF,2,3,303,0.8739
zapalenia,30%,fill_norm,NB,2,1,101,0.602
zapalenia,30%,fill_norm,NB,2,2,202,0.5834
zapalenia,30%,fill_norm,NB,2,3,303,0.5947
zapalenia,30%,fill_norm,MLP,2,1,101,0.8371
zapalenia,30%,fill_norm,MLP,2,2,202,0.8278
zapalenia,30%,fill_norm,MLP,2,3,303,0.816
zapalenia,30%,fill_norm,XGBoost,2,1,101,0.8792
zapalenia,30%,fill_norm,XGBoost,2,2,202,0.8733
zapalenia,30%,fill_norm,XGBoost,2,3,303,0.8664
zapalenia,30%,all,RF,2,1,101,0.8408
zapalenia,30%,all,RF,2,2,202,0.8562
zapalenia,30%,all,RF,2,3,303,0.8507
zapalenia,30%,all,NB,2,1,101,0.8096
zapalenia,30%,all,NB,2,2,202,0.8032
zapalenia,30%,all,NB,2,3,303,0.8087
zapalenia,30%,all,MLP,2,1,101,0.8266
zapalenia,30%,all,MLP,2,2,202,0.8142
zapalenia,30%,all,MLP,2,3,303,0.8188
zapalenia,30%,all,XGBoost,2,1,101,0.8534
zapalenia,30%,all,XGBoost,2,2,202,0.8708
zapalenia,30%,all,XGBoost,2,3,303,0.8553
zapalenia,30%,fill_knn,RF,2,1,101,0.8611
zapalenia,30%,fill_knn,RF,2,2,202,0.8583
zapalenia,30%,fill_knn,RF,2,3,303,0.8563
zapalenia,30%,fill_knn,NB,2,1,101,0.6382
zapalenia,30%,fill_knn,NB,2,2,202,0.6244
zapalenia,30%,fill_knn,NB,2,3,303,0.6328
zapalenia,30%,fill_knn,MLP,2,1,101,0.5421
zapalenia,30%,fill_knn,MLP,2,2,202,0.5892
zapalenia,30%,fill_knn,MLP,2,3,303,0.5395
zapalenia,30%,fill_knn,XGBoost,2,1,101,0.846
zapalenia,30%,fill_knn,XGBoost,2,2,202,0.8459
zapalenia,30%,fill_knn,XGBoost,2,3,303,0.8421
zapalenia,30%,all_knn,RF,2,1,101,0.8514
zapalenia,30%,all_knn,RF,2,2,202,0.854
zapalenia,30%,all_knn,RF,2,3,303,0.8444
zapalenia,30%,all_knn,NB,2,1,101,0.8142
zapalenia,30%,all_knn,NB,2,2,202,0.8117
zapalenia,30%,all_knn,NB,2,3,303,0.8128
zapalenia,30%,all_knn,MLP,2,1,101,0.824
zapalenia,30%,all_knn,MLP,2,2,202,0.8174
zapalenia,30%,all_knn,MLP,2,3,303,0.8152
zapalenia,30%,all_knn,XGBoost,2,1,101,0.8641
zapalenia,30%,all_knn,XGBoost,2,2,202,0.8761
zapalenia,30%,all_knn,XGBoost,2,3,303,0.8526
zapalenia,30%,raw,RF,3,1,101,0.8715
zapalenia,30%,raw,RF,3,2,202,0.8685
zapalenia,30%,raw,RF,3,3,303,0.8796
zapalenia,30%,raw,NB,3,1,101,0.6169
zapalenia,30%,raw,NB,3,2,202,0.6176
zapalenia,30%,raw,NB,3,3,303,0.5988
zapalenia,30%,raw,MLP,3,1,101,0.6068
zapalenia,30%,raw,MLP,3,2,202,0.5464
zapalenia,30%,raw,MLP,3,3,303,0.5664
zapalenia,30%,raw,XGBoost,3,1,101,0.8577
zapalenia,30%,raw,XGBoost,3,2,202,0.8561
zapalenia,30%,raw,XGBoost,3,3,303,0.8347
zapalenia,30%,fill,RF,3,1,101,0.8824
zapalenia,30%,fill,RF,3,2,202,0.8781
zapalenia,30%,fill,RF,3,3,303,0.8895
zapalenia,30%,fill,NB,3,1,101,0.6384
zapalenia,30%,fill,NB,3,2,202,0.647
zapalenia,30%,fill,NB,3,3,303,0.6353
zapalenia,30%,fill,MLP,3,1,101,0.549
zapalenia,30%,fill,MLP,3,2,202,0.5762
zapalenia,30%,fill,MLP,3,3,303,0.5724
zapalenia,30%,fill,XGBoost,3,1,101,0.8475
zapalenia,30%,fill,XGBoost,3,2,202,0.8481
zapalenia,30%,fill,XGBoost,3,3,303,0.8576
zapalenia,30%,remove_fill,RF,3,1,101,0.8397
zapalenia,30%,remove_fill,RF,3,2,202,0.8331
zapalenia,30%,remove_fill,RF,3,3,303,0.8511
zapalenia,30%,remove_fill,NB,3,1,101,0.7921
zapalenia,30%,remove_fill,NB,3,2,202,0.8045
zapalenia,30%,remove_fill,NB,3,3,303,0.8007
zapalenia,30%,remove_fill,MLP,3,1,101,0.6003
zapalenia,30%,remove_fill,MLP,3,2,202,0.5055
zapalenia,30%,remove_fill,MLP,3,3,303,0.5689
zapalenia,30%,remove_fill,XGBoost,3,1,101,0.8119
zapalenia,30%,remove_fill,XGBoost,3,2,202,0.8011
zapalenia,30%,remove_fill,XGBoost,3,3,303,0.8322
zapalenia,30%,fill_norm,RF,3,1,101,0.8826
zapalenia,30%,fill_norm,RF,3,2,202,0.8787
zapalenia,30%,fill_norm,RF,3,3,303,0.8896
zapalenia,30%,fill_norm,NB,3,1,101,0.5858
zapalenia,30%,fill_norm,NB,3,2,202,0.5805
zapalenia,30%,fill_norm,NB,3,3,303,0.5887
zapalenia,30%,fill_norm,MLP,3,1,101,0.8389
zapalenia,30%,fill_norm,MLP,3,2,202,0.8307
zapalenia,30%,fill_norm,MLP,3,3,303,0.8361
zapalenia,30%,fill_norm,XGBoost,3,1,101,0.8475
zapalenia,30%,fill_norm,XGBoost,3,2,202,0.8481
zapalenia,30%,fill_norm,XGBoost,3,3,303,0.8576
zapalenia,30%,all,RF,3,1,101,0.8403
zapalenia,30%,all,RF,3,2,202,0.8329
zapalenia,30%,all,RF,3,3,303,0.851
zapalenia,30%,all,NB,3,1,101,0.8265
zapalenia,30%,all,NB,3,2,202,0.8167
zapalenia,30%,all,NB,3,3,303,0.8284
zapalenia,30%,all,MLP,3,1,101,0.7691
zapalenia,30%,all,MLP,3,2,202,0.7777
zapalenia,30%,all,MLP,3,3,303,0.8213
zapalenia,30%,all,XGBoost,3,1,101,0.8119
zapalenia,30%,all,XGBoost,3,2,202,0.8011
zapalenia,30%,all,XGBoost,3,3,303,0.8322
zapalenia,30%,fill_knn,RF,3,1,101,0.8703
zapalenia,30%,fill_knn,RF,3,2,202,0.8694
zapalenia,30%,fill_knn,RF,3,3,303,0.8826
zapalenia,30%,fill_knn,NB,3,1,101,0.6245
zapalenia,30%,fill_knn,NB,3,2,202,0.6043
zapalenia,30%,fill_knn,NB,3,3,303,0.5908
zapalenia,30%,fill_knn,MLP,3,1,101,0.5731
zapalenia,30%,fill_knn,MLP,3,2,202,0.5403
zapalenia,30%,fill_knn,MLP,3,3,303,0.5566
zapalenia,30%,fill_knn,XGBoost,3,1,101,0.8391
zapalenia,30%,fill_knn,XGBoost,3,2,202,0.8342
zapalenia,30%,fill_knn,XGBoost,3,3,303,0.8578
zapalenia,30%,all_knn,RF,3,1,101,0.8366
zapalenia,30%,all_knn,RF,3,2,202,0.841
zapalenia,30%,all_knn,RF,3,3,303,0.8631
zapalenia,30%,all_knn,NB,3,1,101,0.823
zapalenia,30%,all_knn,NB,3,2,202,0.8114
zapalenia,30%,all_knn,NB,3,3,303,0.8191
zapalenia,30%,all_knn,MLP,3,1,101,0.7809
zapalenia,30%,all_knn,MLP,3,2,202,0.7834
zapalenia,30%,all_knn,MLP,3,3,303,0.8189
zapalenia,30%,all_knn,XGBoost,3,1,101,0.818
zapalenia,30%,all_knn,XGBoost,3,2,202,0.81
zapalenia,30%,all_knn,XGBoost,3,3,303,0.8325
zapalenia,40%,raw,RF,1,1,101,0.8483
zapalenia,40%,raw,RF,1,2,202,0.8556
zapalenia,40%,raw,RF,1,3,303,0.8316
zapalenia,40%,raw,NB,1,1,101,0.6277
zapalenia,40%,raw,NB,1,2,202,0.6345
zapalenia,40%,raw,NB,1,3,303,0.6103
zapalenia,40%,raw,MLP,1,1,101,0.5607
zapalenia,40%,raw,MLP,1,2,202,0.5509
zapalenia,40%,raw,MLP,1,3,303,0.5395
zapalenia,40%,raw,XGBoost,1,1,101,0.8307
zapalenia,40%,raw,XGBoost,1,2,202,0.828
zapalenia,40%,raw,XGBoost,1,3,303,0.8262
zapalenia,40%,fill,RF,1,1,101,0.8498
zapalenia,40%,fill,RF,1,2,202,0.8509
zapalenia,40%,fill,RF,1,3,303,0.8268
zapalenia,40%,fill,NB,1,1,101,0.6262
zapalenia,40%,fill,NB,1,2,202,0.6202
zapalenia,40%,fill,NB,1,3,303,0.6141
zapalenia,40%,fill,MLP,1,1,101,0.5401
zapalenia,40%,fill,MLP,1,2,202,0.4836
zapalenia,40%,fill,MLP,1,3,303,0.5337
zapalenia,40%,fill,XGBoost,1,1,101,0.8216
zapalenia,40%,fill,XGBoost,1,2,202,0.8345
zapalenia,40%,fill,XGBoost,1,3,303,0.8006
zapalenia,40%,remove_fill,RF,1,1,101,0.8448
zapalenia,40%,remove_fill,RF,1,2,202,0.8463
zapalenia,40%,remove_fill,RF,1,3,303,0.8279
zapalenia,40%,remove_fill,NB,1,1,101,0.7027
zapalenia,40%,remove_fill,NB,1,2,202,0.7377
zapalenia,40%,remove_fill,NB,1,3,303,0.7348
zapalenia,40%,remove_fill,MLP,1,1,101,0.5615
zapalenia,40%,remove_fill,MLP,1,2,202,0.5163
zapalenia,40%,remove_fill,MLP,1,3,303,0.5447
zapalenia,40%,remove_fill,XGBoost,1,1,101,0.8344
zapalenia,40%,remove_fill,XGBoost,1,2,202,0.8467
zapalenia,40%,remove_fill,XGBoost,1,3,303,0.8191
zapalenia,40%,fill_norm,RF,1,1,101,0.8494
zapalenia,40%,fill_norm,RF,1,2,202,0.8506
zapalenia,40%,fill_norm,RF,1,3,303,0.8272
zapalenia,40%,fill_norm,NB,1,1,101,0.5971
zapalenia,40%,fill_norm,NB,1,2,202,0.5863
zapalenia,40%,fill_norm,NB,1,3,303,0.5875
zapalenia,40%,fill_norm,MLP,1,1,101,0.8323
zapalenia,40%,fill_norm,MLP,1,2,202,0.7988
zapalenia,40%,fill_norm,MLP,1,3,303,0.7497
zapalenia,40%,fill_norm,XGBoost,1,1,101,0.8216
zapalenia,40%,fill_norm,XGBoost,1,2,202,0.8345
zapalenia,40%,fill_norm,XGBoost,1,3,303,0.8006
zapalenia,40%,all,RF,1,1,101,0.8451
zapalenia,40%,all,RF,1,2,202,0.8464
zapalenia,40%,all,RF,1,3,303,0.8277
zapalenia,40%,all,NB,1,1,101,0.7979
zapalenia,40%,all,NB,1,2,202,0.8074
zapalenia,40%,all,NB,1,3,303,0.7961
zapalenia,40%,all,MLP,1,1,101,0.7747
zapalenia,40%,all,MLP,1,2,202,0.7796
zapalenia,40%,all,MLP,1,3,303,0.776
zapalenia,40%,all,XGBoost,1,1,101,0.8344
zapalenia,40%,all,XGBoost,1,2,202,0.8467
zapalenia,40%,all,XGBoost,1,3,303,0.8191
zapalenia,40%,fill_knn,RF,1,1,101,0.8387
zapalenia,40%,fill_knn,RF,1,2,202,0.8525
zapalenia,40%,fill_knn,RF,1,3,303,0.8269
zapalenia,40%,fill_knn,NB,1,1,101,0.5545
zapalenia,40%,fill_knn,NB,1,2,202,0.5597
zapalenia,40%,fill_knn,NB,1,3,303,0.5479
zapalenia,40%,fill_knn,MLP,1,1,101,0.5189
zapalenia,40%,fill_knn,MLP,1,2,202,0.4947
zapalenia,40%,fill_knn,MLP,1,3,303,0.5307
zapalenia,40%,fill_knn,XGBoost,1,1,101,0.8328
zapalenia,40%,fill_knn,XGBoost,1,2,202,0.8544
zapalenia,40%,fill_knn,XGBoost,1,3,303,0.8097
zapalenia,40%,all_knn,RF,1,1,101,0.8266
zapalenia,40%,all_knn,RF,1,2,202,0.8231
zapalenia,40%,all_knn,RF,1,3,303,0.8403
zapalenia,40%,all_knn,NB,1,1,101,0.8027
zapalenia,40%,all_knn,NB,1,2,202,0.8105
zapalenia,40%,all_knn,NB,1,3,303,0.8003
zapalenia,40%,all_knn,MLP,1,1,101,0.7491
zapalenia,40%,all_knn,MLP,1,2,202,0.7724
zapalenia,40%,all_knn,MLP,1,3,303,0.7542
zapalenia,40%,all_knn,XGBoost,1,1,101,0.8288
zapalenia,40%,all_knn,XGBoost,1,2,202,0.8137
zapalenia,40%,all_knn,XGBoost,1,3,303,0.8016
zapalenia,40%,raw,RF,2,1,101,0.8689
zapalenia,40%,raw,RF,2,2,202,0.8572
zapalenia,40%,raw,RF,2,3,303,0.8747
zapalenia,40%,raw,NB,2,1,101,0.596
zapalenia,40%,raw,NB,2,2,202,0.5665
zapalenia,40%,raw,NB,2,3,303,0.579
zapalenia,40%,raw,MLP,2,1,101,0.5474
zapalenia,40%,raw,MLP,2,2,202,0.5548
zapalenia,40%,raw,MLP,2,3,303,0.57
zapalenia,40%,raw,XGBoost,2,1,101,0.83
zapalenia,40%,raw,XGBoost,2,2,202,0.8203
zapalenia,40%,raw,XGBoost,2,3,303,0.8584
zapalenia,40%,fill,RF,2,1,101,0.831
zapalenia,40%,fill,RF,2,2,202,0.8744
zapalenia,40%,fill,RF,2,3,303,0.8597
zapalenia,40%,fill,NB,2,1,101,0.5845
zapalenia,40%,fill,NB,2,2,202,0.5751
zapalenia,40%,fill,NB,2,3,303,0.5907
zapalenia,40%,fill,MLP,2,1,101,0.5218
zapalenia,40%,fill,MLP,2,2,202,0.5208
zapalenia,40%,fill,MLP,2,3,303,0.5387
zapalenia,40%,fill,XGBoost,2,1,101,0.7906
zapalenia,40%,fill,XGBoost,2,2,202,0.8263
zapalenia,40%,fill,XGBoost,2,3,303,0.8369
zapalenia,40%,remove_fill,RF,2,1,101,0.8198
zapalenia,40%,remove_fill,RF,2,2,202,0.8366
zapalenia,40%,remove_fill,RF,2,3,303,0.8429
zapalenia,40%,remove_fill,NB,2,1,101,0.7307
zapalenia,40%,remove_fill,NB,2,2,202,0.7434
zapalenia,40%,remove_fill,NB,2,3,303,0.7354
zapalenia,40%,remove_fill,MLP,2,1,101,0.5942
zapalenia,40%,remove_fill,MLP,2,2,202,0.5946
zapalenia,40%,remove_fill,MLP,2,3,303,0.5759
zapalenia,40%,remove_fill,XGBoost,2,1,101,0.8019
zapalenia,40%,remove_fill,XGBoost,2,2,202,0.8279
zapalenia,40%,remove_fill,XGBoost,2,3,303,0.8231
zapalenia,40%,fill_norm,RF,2,1,101,0.8309
zapalenia,40%,fill_norm,RF,2,2,202,0.8742
zapalenia,40%,fill_norm,RF,2,3,303,0.86
zapalenia,40%,fill_norm,NB,2,1,101,0.6197
zapalenia,40%,fill_norm,NB,2,2,202,0.5783
zapalenia,40%,fill_norm,NB,2,3,303,0.605
zapalenia,40%,fill_norm,MLP,2,1,101,0.8073
zapalenia,40%,fill_norm,MLP,2,2,202,0.8163
zapalenia,40%,fill_norm,MLP,2,3,303,0.8132
zapalenia,40%,fill_norm,XGBoost,2,1,101,0.7906
zapalenia,40%,fill_norm,XGBoost,2,2,202,0.8263
zapalenia,40%,fill_norm,XGBoost,2,3,303,0.8369
zapalenia,40%,all,RF,2,1,101,0.8206
zapalenia,40%,all,RF,2,2,202,0.8372
zapalenia,40%,all,RF,2,3,303,0.8426
zapalenia,40%,all,NB,2,1,101,0.8119
zapalenia,40%,all,NB,2,2,202,0.8174
zapalenia,40%,all,NB,2,3,303,0.8146
zapalenia,40%,all,MLP,2,1,101,0.7662
zapalenia,40%,all,MLP,2,2,202,0.7793
zapalenia,40%,all,MLP,2,3,303,0.7677
zapalenia,40%,all,XGBoost,2,1,101,0.8019
zapalenia,40%,all,XGBoost,2,2,202,0.8279
zapalenia,40%,all,XGBoost,2,3,303,0.8231
zapalenia,40%,fill_knn,RF,2,1,101,0.8444
zapalenia,40%,fill_knn,RF,2,2,202,0.8553
zapalenia,40%,fill_knn,RF,2,3,303,0.865
zapalenia,40%,fill_knn,NB,2,1,101,0.5778
zapalenia,40%,fill_knn,NB,2,2,202,0.562
zapalenia,40%,fill_knn,NB,2,3,303,0.5729
zapalenia,40%,fill_knn,MLP,2,1,101,0.5161
zapalenia,40%,fill_knn,MLP,2,2,202,0.5364
zapalenia,40%,fill_knn,MLP,2,3,303,0.5567
zapalenia,40%,fill_knn,XGBoost,2,1,101,0.8078
zapalenia,40%,fill_knn,XGBoost,2,2,202,0.8169
zapalenia,40%,fill_knn,XGBoost,2,3,303,0.8392
zapalenia,40%,all_knn,RF,2,1,101,0.8567
zapalenia,40%,all_knn,RF,2,2,202,0.8322
zapalenia,40%,all_knn,RF,2,3,303,0.8219
zapalenia,40%,all_knn,NB,2,1,101,0.8109
zapalenia,40%,all_knn,NB,2,2,202,0.8134
zapalenia,40%,all_knn,NB,2,3,303,0.8181
zapalenia,40%,all_knn,MLP,2,1,101,0.7603
zapalenia,40%,all_knn,MLP,2,2,202,0.757
zapalenia,40%,all_knn,MLP,2,3,303,0.7775
zapalenia,40%,all_knn,XGBoost,2,1,101,0.816
zapalenia,40%,all_knn,XGBoost,2,2,202,0.819
zapalenia,40%,all_knn,XGBoost,2,3,303,0.8182
zapalenia,40%,raw,RF,3,1,101,0.8422
zapalenia,40%,raw,RF,3,2,202,0.8725
zapalenia,40%,raw,RF,3,3,303,0.857
zapalenia,40%,raw,NB,3,1,101,0.6102
zapalenia,40%,raw,NB,3,2,202,0.631
zapalenia,40%,raw,NB,3,3,303,0.5693
zapalenia,40%,raw,MLP,3,1,101,0.5665
zapalenia,40%,raw,MLP,3,2,202,0.5144
zapalenia,40%,raw,MLP,3,3,303,0.5326
zapalenia,40%,raw,XGBoost,3,1,101,0.8322
zapalenia,40%,raw,XGBoost,3,2,202,0.8397
zapalenia,40%,raw,XGBoost,3,3,303,0.8394
zapalenia,40%,fill,RF,3,1,101,0.8444
zapalenia,40%,fill,RF,3,2,202,0.8639
zapalenia,40%,fill,RF,3,3,303,0.8501
zapalenia,40%,fill,NB,3,1,101,0.6213
zapalenia,40%,fill,NB,3,2,202,0.6243
zapalenia,40%,fill,NB,3,3,303,0.5883
zapalenia,40%,fill,MLP,3,1,101,0.4536
zapalenia,40%,fill,MLP,3,2,202,0.5272
zapalenia,40%,fill,MLP,3,3,303,0.5032
zapalenia,40%,fill,XGBoost,3,1,101,0.7802
zapalenia,40%,fill,XGBoost,3,2,202,0.8077
zapalenia,40%,fill,XGBoost,3,3,303,0.8042
zapalenia,40%,remove_fill,RF,3,1,101,0.7697
zapalenia,40%,remove_fill,RF,3,2,202,0.801
zapalenia,40%,remove_fill,RF,3,3,303,0.8027
zapalenia,40%,remove_fill,NB,3,1,101,0.6624
zapalenia,40%,remove_fill,NB,3,2,202,0.6806
zapalenia,40%,remove_fill,NB,3,3,303,0.6691
zapalenia,40%,remove_fill,MLP,3,1,101,0.4856
zapalenia,40%,remove_fill,MLP,3,2,202,0.5077
zapalenia,40%,remove_fill,MLP,3,3,303,0.5659
zapalenia,40%,remove_fill,XGBoost,3,1,101,0.7618
zapalenia,40%,remove_fill,XGBoost,3,2,202,0.8032
zapalenia,40%,remove_fill,XGBoost,3,3,303,0.808
zapalenia,40%,fill_norm,RF,3,1,101,0.8443
zapalenia,40%,fill_norm,RF,3,2,202,0.8631
zapalenia,40%,fill_norm,RF,3,3,303,0.8499
zapalenia,40%,fill_norm,NB,3,1,101,0.6058
zapalenia,40%,fill_norm,NB,3,2,202,0.5885
zapalenia,40%,fill_norm,NB,3,3,303,0.5885
